Date,Unnamed: 0,RegionName,RegionID,SizeRank,value
2020/01/01,7444,"Killeen, TX",394746,128,986.0
2020/01/01,7445,"College Station, TX",394483,192,1434.0
2020/02/01,7446,United States,102001,0,1649.0
2020/02/01,7447,"New York, NY",394913,1,5438.0
2020/02/01,7448,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2366.0
2020/02/01,7449,"Chicago, IL",394463,3,1631.0
2020/02/01,7450,"Dallas-Fort Worth, TX",394514,4,1424.0
2020/02/01,7451,"Philadelphia, PA",394974,5,1567.0
2020/02/01,7452,"Houston, TX",394692,6,1345.0
2020/02/01,7453,"Washington, DC",395209,7,1978.0
2020/02/01,7454,"Miami-Fort Lauderdale, FL",394856,8,1933.0
2020/02/01,7455,"Atlanta, GA",394347,9,1477.0
2020/02/01,7456,"Boston, MA",394404,10,2592.0
2020/02/01,7457,"San Francisco, CA",395057,11,3099.0
2020/02/01,7458,"Detroit, MI",394532,12,1179.0
2020/02/01,7459,"Riverside, CA",395025,13,1920.0
2020/02/01,7460,"Phoenix, AZ",394976,14,1383.0
2020/02/01,7461,"Seattle, WA",395078,15,1930.0
2020/02/01,7462,"Minneapolis-St Paul, MN",394865,16,1491.0
2020/02/01,7463,"San Diego, CA",395056,17,2289.0
2020/02/01,7464,"St. Louis, MO",395121,18,1071.0
2020/02/01,7465,"Tampa, FL",395148,19,1468.0
2020/02/01,7466,"Baltimore, MD",394358,20,1558.0
2020/02/01,7467,"Denver, CO",394530,21,1669.0
2020/02/01,7468,"Pittsburgh, PA",394982,22,1183.0
2020/02/01,7469,"Portland, OR",394998,23,1582.0
2020/02/01,7470,"Charlotte, NC",394458,24,1396.0
2020/02/01,7471,"Sacramento, CA",395045,25,1843.0
2020/02/01,7472,"San Antonio, TX",395055,26,1168.0
2020/02/01,7473,"Orlando, FL",394943,27,1546.0
2020/02/01,7474,"Cincinnati, OH",394466,28,1203.0
2020/02/01,7475,"Cleveland, OH",394475,29,1087.0
2020/02/01,7476,"Kansas City, MO",394735,30,1113.0
2020/02/01,7477,"Las Vegas, NV",394775,31,1348.0
2020/02/01,7478,"Columbus, OH",394492,32,1186.0
2020/02/01,7479,"Indianapolis, IN",394705,33,1172.0
2020/02/01,7480,"San Jose, CA",395059,34,3067.0
2020/02/01,7481,"Austin, TX",394355,35,1449.0
2020/02/01,7482,"Virginia Beach, VA",395194,36,1285.0
2020/02/01,7483,"Nashville, TN",394902,37,1496.0
2020/02/01,7484,"Providence, RI",395005,38,1496.0
2020/02/01,7485,"Milwaukee, WI",394862,39,1097.0
2020/02/01,7486,"Jacksonville, FL",394714,40,1332.0
2020/02/01,7487,"Memphis, TN",394849,41,1190.0
2020/02/01,7488,"Oklahoma City, OK",394935,42,1077.0
2020/02/01,7489,"Louisville-Jefferson County, KY",394807,43,1048.0
2020/02/01,7490,"Hartford, CT",394669,44,1393.0
2020/02/01,7491,"Richmond, VA",395022,45,1287.0
2020/02/01,7492,"New Orleans, LA",394910,46,1189.0
2020/02/01,7493,"Buffalo, NY",394425,47,1009.0
2020/02/01,7494,"Raleigh, NC",395012,48,1377.0
2020/02/01,7495,"Birmingham, AL",394388,49,1144.0
2020/02/01,7496,"Salt Lake City, UT",395053,50,1345.0
2020/02/01,7497,"Rochester, NY",395031,51,1106.0
2020/02/01,7498,"Grand Rapids, MI",394640,52,1237.0
2020/02/01,7499,"Tucson, AZ",395167,53,1194.0
2020/02/01,7500,"Urban Honolulu, HI",753924,54,2340.0
2020/02/01,7501,"Tulsa, OK",395169,55,1008.0
2020/02/01,7502,"Fresno, CA",394619,56,1500.0
2020/02/01,7503,"Worcester, MA",395238,57,1463.0
2020/02/01,7504,"Stamford, CT",394415,58,2193.0
2020/02/01,7505,"Albuquerque, NM",394312,59,1109.0
2020/02/01,7506,"Albany, NY",394308,60,1223.0
2020/02/01,7507,"Omaha, NE",394938,61,1028.0
2020/02/01,7508,"New Haven, CT",394908,62,1511.0
2020/02/01,7509,"Bakersfield, CA",394357,63,1257.0
2020/02/01,7510,"Knoxville, TN",394753,64,1180.0
2020/02/01,7511,"Greenville, SC",394653,65,1153.0
2020/02/01,7512,"Ventura, CA",394952,66,2458.0
2020/02/01,7513,"Allentown, PA",394318,67,1390.0
2020/02/01,7514,"El Paso, TX",394561,68,1059.0
2020/02/01,7515,"Baton Rouge, LA",394367,69,1149.0
2020/02/01,7516,"Dayton, OH",394521,70,1003.0
2020/02/01,7517,"McAllen, TX",394843,71,881.0
2020/02/01,7518,"Columbia, SC",394486,72,1138.0
2020/02/01,7519,"Greensboro, NC",394648,73,1158.0
2020/02/01,7520,"Akron, OH",394304,74,937.0
2020/02/01,7521,"North Port-Sarasota-Bradenton, FL",753906,75,1590.0
2020/02/01,7522,"Little Rock, AR",394798,76,867.0
2020/02/01,7523,"Stockton, CA",395134,77,2057.0
2020/02/01,7524,"Charleston, SC",394457,78,1461.0
2020/02/01,7525,"Syracuse, NY",395143,79,1124.0
2020/02/01,7526,"Colorado Springs, CO",394484,80,1448.0
2020/02/01,7527,"Winston-Salem, NC",395235,81,1311.0
2020/02/01,7528,"Wichita, KS",395224,82,816.0
2020/02/01,7529,"Springfield, MA",395115,83,1465.0
2020/02/01,7530,"Fort Myers, FL",394440,84,1394.0
2020/02/01,7531,"Boise City, ID",394399,85,1397.0
2020/02/01,7532,"Toledo, OH",395160,86,944.0
2020/02/01,7533,"Madison, WI",394816,87,1209.0
2020/02/01,7534,"Lakeland, FL",394766,88,1379.0
2020/02/01,7535,"Ogden, UT",394931,89,1300.0
2020/02/01,7536,"Daytona Beach, FL",394528,90,1398.0
2020/02/01,7537,"Des Moines, IA",394531,91,1110.0
2020/02/01,7538,"Jackson, MS",394711,92,1203.0
2020/02/01,7539,"Youngstown, OH",395245,93,717.0
2020/02/01,7540,"Augusta, GA",394352,94,1068.0
2020/02/01,7541,"Scranton, PA",395075,95,958.0
2020/02/01,7542,"Harrisburg, PA",394666,96,1108.0
2020/02/01,7543,"Melbourne, FL",394957,97,1384.0
2020/02/01,7544,"Spokane, WA",395113,99,1198.0
2020/02/01,7545,"Provo, UT",395006,100,1323.0
2020/02/01,7546,"Killeen, TX",394746,128,991.0
2020/02/01,7547,"College Station, TX",394483,192,1436.0
2020/03/01,7548,United States,102001,0,1650.0
2020/03/01,7549,"New York, NY",394913,1,5411.0
2020/03/01,7550,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2365.0
2020/03/01,7551,"Chicago, IL",394463,3,1629.0
2020/03/01,7552,"Dallas-Fort Worth, TX",394514,4,1425.0
2020/03/01,7553,"Philadelphia, PA",394974,5,1569.0
2020/03/01,7554,"Houston, TX",394692,6,1344.0
2020/03/01,7555,"Washington, DC",395209,7,1975.0
2020/03/01,7556,"Miami-Fort Lauderdale, FL",394856,8,1936.0
2020/03/01,7557,"Atlanta, GA",394347,9,1482.0
2020/03/01,7558,"Boston, MA",394404,10,2585.0
2020/03/01,7559,"San Francisco, CA",395057,11,3085.0
2020/03/01,7560,"Detroit, MI",394532,12,1183.0
2020/03/01,7561,"Riverside, CA",395025,13,1929.0
2020/03/01,7562,"Phoenix, AZ",394976,14,1390.0
2020/03/01,7563,"Seattle, WA",395078,15,1929.0
2020/03/01,7564,"Minneapolis-St Paul, MN",394865,16,1493.0
2020/03/01,7565,"San Diego, CA",395056,17,2292.0
2020/03/01,7566,"St. Louis, MO",395121,18,1074.0
2020/03/01,7567,"Tampa, FL",395148,19,1474.0
2020/03/01,7568,"Baltimore, MD",394358,20,1558.0
2020/03/01,7569,"Denver, CO",394530,21,1668.0
2020/03/01,7570,"Pittsburgh, PA",394982,22,1185.0
2020/03/01,7571,"Portland, OR",394998,23,1584.0
2020/03/01,7572,"Charlotte, NC",394458,24,1398.0
2020/03/01,7573,"Sacramento, CA",395045,25,1850.0
2020/03/01,7574,"San Antonio, TX",395055,26,1169.0
2020/03/01,7575,"Orlando, FL",394943,27,1547.0
2020/03/01,7576,"Cincinnati, OH",394466,28,1207.0
2020/03/01,7577,"Cleveland, OH",394475,29,1090.0
2020/03/01,7578,"Kansas City, MO",394735,30,1117.0
2020/03/01,7579,"Las Vegas, NV",394775,31,1352.0
2020/03/01,7580,"Columbus, OH",394492,32,1190.0
2020/03/01,7581,"Indianapolis, IN",394705,33,1178.0
2020/03/01,7582,"San Jose, CA",395059,34,3055.0
2020/03/01,7583,"Austin, TX",394355,35,1448.0
2020/03/01,7584,"Virginia Beach, VA",395194,36,1288.0
2020/03/01,7585,"Nashville, TN",394902,37,1499.0
2020/03/01,7586,"Providence, RI",395005,38,1503.0
2020/03/01,7587,"Milwaukee, WI",394862,39,1099.0
2020/03/01,7588,"Jacksonville, FL",394714,40,1336.0
2020/03/01,7589,"Memphis, TN",394849,41,1198.0
2020/03/01,7590,"Oklahoma City, OK",394935,42,1079.0
2020/03/01,7591,"Louisville-Jefferson County, KY",394807,43,1051.0
2020/03/01,7592,"Hartford, CT",394669,44,1397.0
2020/03/01,7593,"Richmond, VA",395022,45,1290.0
2020/03/01,7594,"New Orleans, LA",394910,46,1190.0
2020/03/01,7595,"Buffalo, NY",394425,47,1013.0
2020/03/01,7596,"Raleigh, NC",395012,48,1379.0
2020/03/01,7597,"Birmingham, AL",394388,49,1147.0
2020/03/01,7598,"Salt Lake City, UT",395053,50,1346.0
2020/03/01,7599,"Rochester, NY",395031,51,1109.0
2020/03/01,7600,"Grand Rapids, MI",394640,52,1241.0
2020/03/01,7601,"Tucson, AZ",395167,53,1200.0
2020/03/01,7602,"Urban Honolulu, HI",753924,54,2339.0
2020/03/01,7603,"Tulsa, OK",395169,55,1012.0
2020/03/01,7604,"Fresno, CA",394619,56,1505.0
2020/03/01,7605,"Worcester, MA",395238,57,1468.0
2020/03/01,7606,"Stamford, CT",394415,58,2199.0
2020/03/01,7607,"Albuquerque, NM",394312,59,1114.0
2020/03/01,7608,"Albany, NY",394308,60,1226.0
2020/03/01,7609,"Omaha, NE",394938,61,1031.0
2020/03/01,7610,"New Haven, CT",394908,62,1515.0
2020/03/01,7611,"Bakersfield, CA",394357,63,1264.0
2020/03/01,7612,"Knoxville, TN",394753,64,1185.0
2020/03/01,7613,"Greenville, SC",394653,65,1154.0
2020/03/01,7614,"Ventura, CA",394952,66,2462.0
2020/03/01,7615,"Allentown, PA",394318,67,1395.0
2020/03/01,7616,"El Paso, TX",394561,68,1063.0
2020/03/01,7617,"Baton Rouge, LA",394367,69,1150.0
2020/03/01,7618,"Dayton, OH",394521,70,1006.0
2020/03/01,7619,"McAllen, TX",394843,71,883.0
2020/03/01,7620,"Columbia, SC",394486,72,1143.0
2020/03/01,7621,"Greensboro, NC",394648,73,1163.0
2020/03/01,7622,"Akron, OH",394304,74,940.0
2020/03/01,7623,"North Port-Sarasota-Bradenton, FL",753906,75,1594.0
2020/03/01,7624,"Little Rock, AR",394798,76,870.0
2020/03/01,7625,"Stockton, CA",395134,77,2067.0
2020/03/01,7626,"Charleston, SC",394457,78,1463.0
2020/03/01,7627,"Syracuse, NY",395143,79,1128.0
2020/03/01,7628,"Colorado Springs, CO",394484,80,1454.0
2020/03/01,7629,"Winston-Salem, NC",395235,81,1317.0
2020/03/01,7630,"Wichita, KS",395224,82,818.0
2020/03/01,7631,"Springfield, MA",395115,83,1468.0
2020/03/01,7632,"Fort Myers, FL",394440,84,1399.0
2020/03/01,7633,"Boise City, ID",394399,85,1404.0
2020/03/01,7634,"Toledo, OH",395160,86,947.0
2020/03/01,7635,"Madison, WI",394816,87,1211.0
2020/03/01,7636,"Lakeland, FL",394766,88,1385.0
2020/03/01,7637,"Ogden, UT",394931,89,1304.0
2020/03/01,7638,"Daytona Beach, FL",394528,90,1403.0
2020/03/01,7639,"Des Moines, IA",394531,91,1112.0
2020/03/01,7640,"Jackson, MS",394711,92,1206.0
2020/03/01,7641,"Youngstown, OH",395245,93,721.0
2020/03/01,7642,"Augusta, GA",394352,94,1073.0
2020/03/01,7643,"Scranton, PA",395075,95,961.0
2020/03/01,7644,"Harrisburg, PA",394666,96,1109.0
2020/03/01,7645,"Melbourne, FL",394957,97,1389.0
2020/03/01,7646,"Spokane, WA",395113,99,1203.0
2020/03/01,7647,"Provo, UT",395006,100,1326.0
2020/03/01,7648,"Killeen, TX",394746,128,996.0
2020/03/01,7649,"College Station, TX",394483,192,1437.0
2020/04/01,7650,United States,102001,0,1650.0
2020/04/01,7651,"New York, NY",394913,1,5385.0
2020/04/01,7652,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2363.0
2020/04/01,7653,"Chicago, IL",394463,3,1627.0
2020/04/01,7654,"Dallas-Fort Worth, TX",394514,4,1427.0
2020/04/01,7655,"Philadelphia, PA",394974,5,1571.0
2020/04/01,7656,"Houston, TX",394692,6,1344.0
2020/04/01,7657,"Washington, DC",395209,7,1972.0
2020/04/01,7658,"Miami-Fort Lauderdale, FL",394856,8,1939.0
2020/04/01,7659,"Atlanta, GA",394347,9,1486.0
2020/04/01,7660,"Boston, MA",394404,10,2578.0
2020/04/01,7661,"San Francisco, CA",395057,11,3072.0
2020/04/01,7662,"Detroit, MI",394532,12,1186.0
2020/04/01,7663,"Riverside, CA",395025,13,1938.0
2020/04/01,7664,"Phoenix, AZ",394976,14,1397.0
2020/04/01,7665,"Seattle, WA",395078,15,1928.0
2020/04/01,7666,"Minneapolis-St Paul, MN",394865,16,1496.0
2020/04/01,7667,"San Diego, CA",395056,17,2295.0
2020/04/01,7668,"St. Louis, MO",395121,18,1076.0
2020/04/01,7669,"Tampa, FL",395148,19,1479.0
2020/04/01,7670,"Baltimore, MD",394358,20,1558.0
2020/04/01,7671,"Denver, CO",394530,21,1667.0
2020/04/01,7672,"Pittsburgh, PA",394982,22,1187.0
2020/04/01,7673,"Portland, OR",394998,23,1585.0
2020/04/01,7674,"Charlotte, NC",394458,24,1400.0
2020/04/01,7675,"Sacramento, CA",395045,25,1857.0
2020/04/01,7676,"San Antonio, TX",395055,26,1170.0
2020/04/01,7677,"Orlando, FL",394943,27,1548.0
2020/04/01,7678,"Cincinnati, OH",394466,28,1211.0
2020/04/01,7679,"Cleveland, OH",394475,29,1093.0
2020/04/01,7680,"Kansas City, MO",394735,30,1121.0
2020/04/01,7681,"Las Vegas, NV",394775,31,1356.0
2020/04/01,7682,"Columbus, OH",394492,32,1195.0
2020/04/01,7683,"Indianapolis, IN",394705,33,1183.0
2020/04/01,7684,"San Jose, CA",395059,34,3044.0
2020/04/01,7685,"Austin, TX",394355,35,1446.0
2020/04/01,7686,"Virginia Beach, VA",395194,36,1292.0
2020/04/01,7687,"Nashville, TN",394902,37,1501.0
2020/04/01,7688,"Providence, RI",395005,38,1510.0
2020/04/01,7689,"Milwaukee, WI",394862,39,1102.0
2020/04/01,7690,"Jacksonville, FL",394714,40,1340.0
2020/04/01,7691,"Memphis, TN",394849,41,1205.0
2020/04/01,7692,"Oklahoma City, OK",394935,42,1080.0
2020/04/01,7693,"Louisville-Jefferson County, KY",394807,43,1055.0
2020/04/01,7694,"Hartford, CT",394669,44,1400.0
2020/04/01,7695,"Richmond, VA",395022,45,1292.0
2020/04/01,7696,"New Orleans, LA",394910,46,1191.0
2020/04/01,7697,"Buffalo, NY",394425,47,1017.0
2020/04/01,7698,"Raleigh, NC",395012,48,1380.0
2020/04/01,7699,"Birmingham, AL",394388,49,1151.0
2020/04/01,7700,"Salt Lake City, UT",395053,50,1348.0
2020/04/01,7701,"Rochester, NY",395031,51,1113.0
2020/04/01,7702,"Grand Rapids, MI",394640,52,1246.0
2020/04/01,7703,"Tucson, AZ",395167,53,1206.0
2020/04/01,7704,"Urban Honolulu, HI",753924,54,2338.0
2020/04/01,7705,"Tulsa, OK",395169,55,1015.0
2020/04/01,7706,"Fresno, CA",394619,56,1511.0
2020/04/01,7707,"Worcester, MA",395238,57,1473.0
2020/04/01,7708,"Stamford, CT",394415,58,2205.0
2020/04/01,7709,"Albuquerque, NM",394312,59,1119.0
2020/04/01,7710,"Albany, NY",394308,60,1229.0
2020/04/01,7711,"Omaha, NE",394938,61,1035.0
2020/04/01,7712,"New Haven, CT",394908,62,1520.0
2020/04/01,7713,"Bakersfield, CA",394357,63,1271.0
2020/04/01,7714,"Knoxville, TN",394753,64,1190.0
2020/04/01,7715,"Greenville, SC",394653,65,1155.0
2020/04/01,7716,"Ventura, CA",394952,66,2466.0
2020/04/01,7717,"Allentown, PA",394318,67,1399.0
2020/04/01,7718,"El Paso, TX",394561,68,1068.0
2020/04/01,7719,"Baton Rouge, LA",394367,69,1151.0
2020/04/01,7720,"Dayton, OH",394521,70,1010.0
2020/04/01,7721,"McAllen, TX",394843,71,885.0
2020/04/01,7722,"Columbia, SC",394486,72,1147.0
2020/04/01,7723,"Greensboro, NC",394648,73,1168.0
2020/04/01,7724,"Akron, OH",394304,74,943.0
2020/04/01,7725,"North Port-Sarasota-Bradenton, FL",753906,75,1598.0
2020/04/01,7726,"Little Rock, AR",394798,76,874.0
2020/04/01,7727,"Stockton, CA",395134,77,2078.0
2020/04/01,7728,"Charleston, SC",394457,78,1465.0
2020/04/01,7729,"Syracuse, NY",395143,79,1132.0
2020/04/01,7730,"Colorado Springs, CO",394484,80,1460.0
2020/04/01,7731,"Winston-Salem, NC",395235,81,1323.0
2020/04/01,7732,"Wichita, KS",395224,82,820.0
2020/04/01,7733,"Springfield, MA",395115,83,1471.0
2020/04/01,7734,"Fort Myers, FL",394440,84,1403.0
2020/04/01,7735,"Boise City, ID",394399,85,1411.0
2020/04/01,7736,"Toledo, OH",395160,86,949.0
2020/04/01,7737,"Madison, WI",394816,87,1214.0
2020/04/01,7738,"Lakeland, FL",394766,88,1390.0
2020/04/01,7739,"Ogden, UT",394931,89,1309.0
2020/04/01,7740,"Daytona Beach, FL",394528,90,1408.0
2020/04/01,7741,"Des Moines, IA",394531,91,1113.0
2020/04/01,7742,"Jackson, MS",394711,92,1209.0
2020/04/01,7743,"Youngstown, OH",395245,93,724.0
2020/04/01,7744,"Augusta, GA",394352,94,1079.0
2020/04/01,7745,"Scranton, PA",395075,95,964.0
2020/04/01,7746,"Harrisburg, PA",394666,96,1111.0
2020/04/01,7747,"Melbourne, FL",394957,97,1394.0
2020/04/01,7748,"Spokane, WA",395113,99,1209.0
2020/04/01,7749,"Provo, UT",395006,100,1329.0
2020/04/01,7750,"Killeen, TX",394746,128,1001.0
2020/04/01,7751,"College Station, TX",394483,192,1439.0
2020/05/01,7752,United States,102001,0,1651.0
2020/05/01,7753,"New York, NY",394913,1,5346.0
2020/05/01,7754,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2361.0
2020/05/01,7755,"Chicago, IL",394463,3,1624.0
2020/05/01,7756,"Dallas-Fort Worth, TX",394514,4,1429.0
2020/05/01,7757,"Philadelphia, PA",394974,5,1573.0
2020/05/01,7758,"Houston, TX",394692,6,1344.0
2020/05/01,7759,"Washington, DC",395209,7,1967.0
2020/05/01,7760,"Miami-Fort Lauderdale, FL",394856,8,1942.0
2020/05/01,7761,"Atlanta, GA",394347,9,1492.0
2020/05/01,7762,"Boston, MA",394404,10,2566.0
2020/05/01,7763,"San Francisco, CA",395057,11,3051.0
2020/05/01,7764,"Detroit, MI",394532,12,1192.0
2020/05/01,7765,"Riverside, CA",395025,13,1952.0
2020/05/01,7766,"Phoenix, AZ",394976,14,1406.0
2020/05/01,7767,"Seattle, WA",395078,15,1922.0
2020/05/01,7768,"Minneapolis-St Paul, MN",394865,16,1497.0
2020/05/01,7769,"San Diego, CA",395056,17,2300.0
2020/05/01,7770,"St. Louis, MO",395121,18,1080.0
2020/05/01,7771,"Tampa, FL",395148,19,1486.0
2020/05/01,7772,"Baltimore, MD",394358,20,1560.0
2020/05/01,7773,"Denver, CO",394530,21,1667.0
2020/05/01,7774,"Pittsburgh, PA",394982,22,1188.0
2020/05/01,7775,"Portland, OR",394998,23,1586.0
2020/05/01,7776,"Charlotte, NC",394458,24,1403.0
2020/05/01,7777,"Sacramento, CA",395045,25,1867.0
2020/05/01,7778,"San Antonio, TX",395055,26,1172.0
2020/05/01,7779,"Orlando, FL",394943,27,1550.0
2020/05/01,7780,"Cincinnati, OH",394466,28,1216.0
2020/05/01,7781,"Cleveland, OH",394475,29,1097.0
2020/05/01,7782,"Kansas City, MO",394735,30,1126.0
2020/05/01,7783,"Las Vegas, NV",394775,31,1363.0
2020/05/01,7784,"Columbus, OH",394492,32,1200.0
2020/05/01,7785,"Indianapolis, IN",394705,33,1189.0
2020/05/01,7786,"San Jose, CA",395059,34,3026.0
2020/05/01,7787,"Austin, TX",394355,35,1445.0
2020/05/01,7788,"Virginia Beach, VA",395194,36,1297.0
2020/05/01,7789,"Nashville, TN",394902,37,1503.0
2020/05/01,7790,"Providence, RI",395005,38,1519.0
2020/05/01,7791,"Milwaukee, WI",394862,39,1104.0
2020/05/01,7792,"Jacksonville, FL",394714,40,1345.0
2020/05/01,7793,"Memphis, TN",394849,41,1215.0
2020/05/01,7794,"Oklahoma City, OK",394935,42,1083.0
2020/05/01,7795,"Louisville-Jefferson County, KY",394807,43,1058.0
2020/05/01,7796,"Hartford, CT",394669,44,1406.0
2020/05/01,7797,"Richmond, VA",395022,45,1295.0
2020/05/01,7798,"New Orleans, LA",394910,46,1193.0
2020/05/01,7799,"Buffalo, NY",394425,47,1021.0
2020/05/01,7800,"Raleigh, NC",395012,48,1383.0
2020/05/01,7801,"Birmingham, AL",394388,49,1155.0
2020/05/01,7802,"Salt Lake City, UT",395053,50,1350.0
2020/05/01,7803,"Rochester, NY",395031,51,1116.0
2020/05/01,7804,"Grand Rapids, MI",394640,52,1251.0
2020/05/01,7805,"Tucson, AZ",395167,53,1214.0
2020/05/01,7806,"Urban Honolulu, HI",753924,54,2339.0
2020/05/01,7807,"Tulsa, OK",395169,55,1019.0
2020/05/01,7808,"Fresno, CA",394619,56,1518.0
2020/05/01,7809,"Worcester, MA",395238,57,1479.0
2020/05/01,7810,"Stamford, CT",394415,58,2214.0
2020/05/01,7811,"Albuquerque, NM",394312,59,1126.0
2020/05/01,7812,"Albany, NY",394308,60,1232.0
2020/05/01,7813,"Omaha, NE",394938,61,1039.0
2020/05/01,7814,"New Haven, CT",394908,62,1526.0
2020/05/01,7815,"Bakersfield, CA",394357,63,1280.0
2020/05/01,7816,"Knoxville, TN",394753,64,1196.0
2020/05/01,7817,"Greenville, SC",394653,65,1157.0
2020/05/01,7818,"Ventura, CA",394952,66,2474.0
2020/05/01,7819,"Allentown, PA",394318,67,1407.0
2020/05/01,7820,"El Paso, TX",394561,68,1074.0
2020/05/01,7821,"Baton Rouge, LA",394367,69,1153.0
2020/05/01,7822,"Dayton, OH",394521,70,1014.0
2020/05/01,7823,"McAllen, TX",394843,71,888.0
2020/05/01,7824,"Columbia, SC",394486,72,1152.0
2020/05/01,7825,"Greensboro, NC",394648,73,1174.0
2020/05/01,7826,"Akron, OH",394304,74,946.0
2020/05/01,7827,"North Port-Sarasota-Bradenton, FL",753906,75,1604.0
2020/05/01,7828,"Little Rock, AR",394798,76,878.0
2020/05/01,7829,"Stockton, CA",395134,77,2091.0
2020/05/01,7830,"Charleston, SC",394457,78,1467.0
2020/05/01,7831,"Syracuse, NY",395143,79,1136.0
2020/05/01,7832,"Colorado Springs, CO",394484,80,1466.0
2020/05/01,7833,"Winston-Salem, NC",395235,81,1330.0
2020/05/01,7834,"Wichita, KS",395224,82,823.0
2020/05/01,7835,"Springfield, MA",395115,83,1476.0
2020/05/01,7836,"Fort Myers, FL",394440,84,1409.0
2020/05/01,7837,"Boise City, ID",394399,85,1422.0
2020/05/01,7838,"Toledo, OH",395160,86,953.0
2020/05/01,7839,"Madison, WI",394816,87,1217.0
2020/05/01,7840,"Lakeland, FL",394766,88,1396.0
2020/05/01,7841,"Ogden, UT",394931,89,1315.0
2020/05/01,7842,"Daytona Beach, FL",394528,90,1414.0
2020/05/01,7843,"Des Moines, IA",394531,91,1115.0
2020/05/01,7844,"Jackson, MS",394711,92,1212.0
2020/05/01,7845,"Youngstown, OH",395245,93,728.0
2020/05/01,7846,"Augusta, GA",394352,94,1085.0
2020/05/01,7847,"Scranton, PA",395075,95,968.0
2020/05/01,7848,"Harrisburg, PA",394666,96,1114.0
2020/05/01,7849,"Melbourne, FL",394957,97,1401.0
2020/05/01,7850,"Spokane, WA",395113,99,1218.0
2020/05/01,7851,"Provo, UT",395006,100,1336.0
2020/05/01,7852,"Killeen, TX",394746,128,1009.0
2020/05/01,7853,"College Station, TX",394483,192,1443.0
2020/06/01,7854,United States,102001,0,1652.0
2020/06/01,7855,"New York, NY",394913,1,5308.0
2020/06/01,7856,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2359.0
2020/06/01,7857,"Chicago, IL",394463,3,1621.0
2020/06/01,7858,"Dallas-Fort Worth, TX",394514,4,1431.0
2020/06/01,7859,"Philadelphia, PA",394974,5,1575.0
2020/06/01,7860,"Houston, TX",394692,6,1344.0
2020/06/01,7861,"Washington, DC",395209,7,1961.0
2020/06/01,7862,"Miami-Fort Lauderdale, FL",394856,8,1946.0
2020/06/01,7863,"Atlanta, GA",394347,9,1498.0
2020/06/01,7864,"Boston, MA",394404,10,2554.0
2020/06/01,7865,"San Francisco, CA",395057,11,3030.0
2020/06/01,7866,"Detroit, MI",394532,12,1197.0
2020/06/01,7867,"Riverside, CA",395025,13,1966.0
2020/06/01,7868,"Phoenix, AZ",394976,14,1415.0
2020/06/01,7869,"Seattle, WA",395078,15,1917.0
2020/06/01,7870,"Minneapolis-St Paul, MN",394865,16,1498.0
2020/06/01,7871,"San Diego, CA",395056,17,2306.0
2020/06/01,7872,"St. Louis, MO",395121,18,1083.0
2020/06/01,7873,"Tampa, FL",395148,19,1492.0
2020/06/01,7874,"Baltimore, MD",394358,20,1561.0
2020/06/01,7875,"Denver, CO",394530,21,1667.0
2020/06/01,7876,"Pittsburgh, PA",394982,22,1190.0
2020/06/01,7877,"Portland, OR",394998,23,1587.0
2020/06/01,7878,"Charlotte, NC",394458,24,1406.0
2020/06/01,7879,"Sacramento, CA",395045,25,1877.0
2020/06/01,7880,"San Antonio, TX",395055,26,1174.0
2020/06/01,7881,"Orlando, FL",394943,27,1552.0
2020/06/01,7882,"Cincinnati, OH",394466,28,1220.0
2020/06/01,7883,"Cleveland, OH",394475,29,1101.0
2020/06/01,7884,"Kansas City, MO",394735,30,1130.0
2020/06/01,7885,"Las Vegas, NV",394775,31,1370.0
2020/06/01,7886,"Columbus, OH",394492,32,1205.0
2020/06/01,7887,"Indianapolis, IN",394705,33,1196.0
2020/06/01,7888,"San Jose, CA",395059,34,3007.0
2020/06/01,7889,"Austin, TX",394355,35,1443.0
2020/06/01,7890,"Virginia Beach, VA",395194,36,1302.0
2020/06/01,7891,"Nashville, TN",394902,37,1505.0
2020/06/01,7892,"Providence, RI",395005,38,1529.0
2020/06/01,7893,"Milwaukee, WI",394862,39,1107.0
2020/06/01,7894,"Jacksonville, FL",394714,40,1350.0
2020/06/01,7895,"Memphis, TN",394849,41,1225.0
2020/06/01,7896,"Oklahoma City, OK",394935,42,1086.0
2020/06/01,7897,"Louisville-Jefferson County, KY",394807,43,1062.0
2020/06/01,7898,"Hartford, CT",394669,44,1411.0
2020/06/01,7899,"Richmond, VA",395022,45,1299.0
2020/06/01,7900,"New Orleans, LA",394910,46,1195.0
2020/06/01,7901,"Buffalo, NY",394425,47,1026.0
2020/06/01,7902,"Raleigh, NC",395012,48,1385.0
2020/06/01,7903,"Birmingham, AL",394388,49,1160.0
2020/06/01,7904,"Salt Lake City, UT",395053,50,1353.0
2020/06/01,7905,"Rochester, NY",395031,51,1122.0
2020/06/01,7906,"Grand Rapids, MI",394640,52,1255.0
2020/06/01,7907,"Tucson, AZ",395167,53,1222.0
